Story Name,Sentence ID,Sentence,Annotator 1,Annotator 2,Annotator 3
গোসাঁইপুর সরগরম,968,"বেণীমাধব বিড়ি ধরিয়ে জ্বলন্ত দেশলাইটা মন্দিরের দরজার জায়গায় ধরল, আর অমনি এক লাফে আমার হৃৎপিণ্ডটা গলার কাছে চলে এল।",Suspense / Tension,Suspense / Tension,Suspense / Tension
গোসাঁইপুর সরগরম,969,লালমোহনবাবু চারবার ‘জী-জী-জী-জী’ বলে থেমে গেলেন।,Narration / Observation,Narration / Observation,Narration / Observation
গোসাঁইপুর সরগরম,970,জীবনবাবুর মৃতদেহ!,Clue / Evidence,Clue / Evidence,Clue / Evidence
গোসাঁইপুর সরগরম,971,মন্দিরের ভিতরে থামের আড়ালে নীল পাঞ্জাবি আর সাদা পায়জামার খানিকটা উঁকি মারছে।,Clue / Evidence,Clue / Evidence,Clue / Evidence
গোসাঁইপুর সরগরম,972,"সকালে হাতে ঘড়ি ছিল, এখন নেই।",Clue / Evidence,Clue / Evidence,Clue / Evidence
গোসাঁইপুর সরগরম,973,"‘এই দেখুন, কে কাপড় ফেলে গেছে।’",Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,974,"বেণীমাধব দিব্যি এগিয়ে যাচ্ছিলেন, বোধহয় কাপড়গুলো উদ্ধার করে তার মালিককে ফেরত দিতে, লালমোহনবাবু তার শার্টের কোনা খামচে ধরে বললেন, ‘ওটা ল-লাশ!",Dialogue,Dialogue,Crime / Threat / Violence
গোসাঁইপুর সরগরম,975,পুশ-পুশ্‌ পুশ্‌ পুলিশের ব্যাপার!’,Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,976,মূকাভিনেতা লাশ শুনেই মূক মেরে গিয়েছিলেন—এইবার দেখলাম তার অভিনয়।,Emotional Reaction,Emotional Reaction,Emotional Reaction
গোসাঁইপুর সরগরম,977,অবাক থেকে শুরু করে এক ধাপে আতঙ্কে পৌঁছে তিনি দেখিয়ে দিলেন কথা না বলে কী করে পিট্‌টান দেওয়ার অভিনয় করতে হয়।,Emotional Reaction,Emotional Reaction,Emotional Reaction
গোসাঁইপুর সরগরম,978,আমরাও আর অপেক্ষা না করে এই বিভীষিকাময় পরিবেশ থেকে ঘুরে জোরে হেঁটে বাড়িমুখে রওনা দিলাম।,Travel / Movement,Travel / Movement,Travel / Movement
গোসাঁইপুর সরগরম,979,ফেলুদা দেখলাম ফিরে এসেছে।,Narration / Observation,Narration / Observation,Narration / Observation
গোসাঁইপুর সরগরম,980,"বলল, ‘অমন ফ্যাকাশে মেরে গেছিস কেন?",Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,981,চটপট রেডি হয়ে নে।,Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,982,পনেরো মিনিটের মধ্যে আত্মা নামবে।’,Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,983,লালমোহনবাবু ফেলুদাকে দেখেই সম্পূর্ণ স্বাভাবিক।,Narration / Observation,Narration / Observation,Narration / Observation
গোসাঁইপুর সরগরম,984,"বললেন, ‘একটা ইম্পরটান্ট ডিসকভারি করে এলুম।",Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,985,"অবিশ্যি একা নয়, দুজনে।",Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,986,জীবনবাবুর লাশ পড়ে রয়েছে বাদুড়ে কালীর মন্দিরে।,Crime / Threat / Violence,Crime / Threat / Violence,Crime / Threat / Violence
গোসাঁইপুর সরগরম,987,"পুলিশকে জানাবেন, না খুঁজতে দেবেন?’",Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,988,"আমি জানতাম সুধাকর দারোগাকে লালমোহনবাবুর মোটেই পছন্দ হয়নি, তাই খুঁজতে দেবেন।",Narration / Observation,Narration / Observation,Narration / Observation
গোসাঁইপুর সরগরম,989,"ফেলুদা বলল, মন্দিরের ভেতরে গেস্‌লেন?’",Dialogue,Dialogue,Detective Reasoning / Deduction
গোসাঁইপুর সরগরম,990,‘নো স্যার।,Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,991,"লাশ তো হ্যান্ডল করা বারণ, তাই আর যাইনি।",Crime / Threat / Violence,Crime / Threat / Violence,Crime / Threat / Violence
গোসাঁইপুর সরগরম,992,তবে বিয়ন্ড ডাউট জীবন মল্লিক।’,Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,993,‘ঠিক আছে।,Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,994,সুধাকরবাবু এসছিলেন একটু আগে।,Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,995,বোধহয় ভটচায মশায়ের ওখানে আসছেন।,Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,996,তখন খবরটা দিয়ে দিলেই হবে।’,Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,997,দশ মিনিটের মধ্যে আমরা রওনা দিয়ে দিলাম।,Travel / Movement,Travel / Movement,Travel / Movement
গোসাঁইপুর সরগরম,998,তুলসীবাবু বললেন যে একবার উকিলবাবুর বাড়ি থেকে চট করে ঘুরে আসতে হবে।,Dialogue,Dialogue,Dialogue
গোসাঁইপুর সরগরম,999,কালকের অনুষ্ঠানটা যে ভেস্তে যেতে পারে সেটা ওঁকে জানানো দরকার।,Narration / Observation,Narration / Observation,Narration / Observation
গোসাঁইপুর সরগরম,1000,"যাবার পথে ফেলুদা বলল যে মৃগাঙ্কবাবু নাকি জীবনলালের আত্মা নামানোর ব্যাপারে আপত্তি দূরের কথা, রীতিমতো আগ্রহ দেখিয়েছেন।",Dialogue,Dialogue,Detective Reasoning / Deduction
